,AT0000A18XM4 SW,BE0974268972 BB,US0527691069 US,DE0007164600 GR,US6092071058 US
2015-04-10,0.0847765534856,0.192384803465,0.256768255908,0.293730670822,0.172339716319
2015-04-11,0.0834459050364,0.407088413367,0.249301770191,0.0232843128053,0.2368795986
2015-04-14,0.185128586707,0.0201111464449,0.23131450649,0.273767269886,0.289678490472
2015-04-15,0.273111941645,0.184199480318,0.263609707087,0.103304435546,0.175774435405
2015-04-16,0.250076567214,0.169999457331,0.0736686243445,0.265828311483,0.240427039627
2015-04-17,0.151009450189,0.159828442479,0.263311355916,0.368495208895,0.057355542521
2015-04-18,0.161222494697,0.313628352003,0.164486552387,0.130052261097,0.230610339816
2015-04-21,0.24144263002,0.282717109924,0.0556720132925,0.0572486765498,0.362919570213
2015-04-22,0.259643884406,0.257938766937,0.0572682397738,0.310938127762,0.114210981122
2015-04-23,0.1178277903,0.056190598066,0.500495695285,0.0185142294807,0.306971686869
2015-04-24,0.0369601794652,0.167702127214,0.447308263865,0.0529014822997,0.295127947156
2015-04-25,0.0278409243328,0.591934184088,0.215979931013,0.108648938111,0.0555960224544
2015-04-28,0.232056114271,0.0798530158225,0.186089932374,0.437646597341,0.0643543401916
2015-04-29,0.200291575402,0.17392427342,0.106692778472,0.331092905088,0.187998467617
2015-04-30,0.0941820757547,0.507264314752,0.273701162273,0.122087385965,0.00276506125527
2015-05-01,0.12263472093,0.270970554325,0.08660658206,0.099742608659,0.420045534025
2015-05-02,0.130913803995,0.304106838124,0.0331446249221,0.264309893957,0.267524839002
2015-05-05,0.176640012656,0.100567785399,0.179222702412,0.277453343799,0.266116155734
2015-05-06,0.233261473183,0.190872477889,0.0125899835344,0.388857001273,0.174419064121
2015-05-07,0.0707165703874,0.371955126021,0.272171573545,0.250312888439,0.0348438416077
2015-05-08,0.00651174873015,0.292892993788,0.47201540544,0.00620237987144,0.22237747217
2015-05-09,0.257231647378,0.135830403263,0.238469498869,0.160906231737,0.207562218754
2015-05-12,0.0849347296858,0.294381835885,0.0994898728568,0.440641049968,0.0805525116048
2015-05-13,0.09482382031,0.0579734611467,0.297809666194,0.308082607787,0.241310444562
2015-05-14,0.320658726722,0.166629473481,0.106388707022,0.260539888794,0.145783203981
2015-05-15,0.206920861901,0.246264070975,0.103287292033,0.208931662192,0.234596112899
2015-05-16,0.374400520652,0.202628783317,0.0674420381101,0.177498106034,0.178030551887
2015-05-19,0.271743451261,0.0201705491084,0.25425606995,0.211183613625,0.242646316056
2015-05-20,0.0443818747832,0.383628099362,0.172404024036,0.239667068921,0.159918932897
2015-05-21,0.0219268228585,0.15866663294,0.432735430854,0.291446690037,0.0952244233098
2015-05-22,0.227947736421,0.0698950289302,0.255538157776,0.160976984267,0.285642092606
2015-05-23,0.127106821959,0.187568626122,0.426140904735,0.0379531740919,0.221230473092
2015-05-26,0.0280069369753,0.22304510277,0.17483546027,0.3517556245,0.222356875484
2015-05-27,0.127489936737,0.185924009557,0.259177657289,0.129005267419,0.298403128997
2015-05-28,0.00636301280201,0.0883188974687,0.217619064644,0.162366691595,0.52533233349
2015-05-29,0.184614906507,0.251882563426,0.308892104843,0.102750973295,0.151859451929
2015-05-30,0.257783914699,0.00850137986131,0.112023813839,0.376995536273,0.244695355327
2015-06-02,0.251879263116,0.282854586124,0.250473963236,0.213932831357,0.000859356166876
2015-06-03,0.267631632995,0.160515826051,0.231806666717,0.0144431637741,0.325602710463
2015-06-04,0.152446461396,0.21062175956,0.108985232225,0.276688717372,0.251257829447
2015-06-05,0.213599805727,0.252153784411,0.204162287551,0.070671421601,0.25941270071
2015-06-06,0.0572815361602,0.0917572104212,0.248846476304,0.335901998717,0.266212778398
2015-06-09,0.0646668658292,0.308512778688,0.231536066626,0.134065484281,0.261218804576
2015-06-10,0.143116308102,0.156380682492,0.257693408742,0.215659602088,0.227149998576
2015-06-11,0.336114901923,0.0416174615759,0.169545411427,0.0306658770221,0.422056348052
2015-06-12,0.0847870354461,0.236452858482,0.246176403272,0.316203862706,0.116379840094
2015-06-13,0.127013634434,0.0774201213882,0.302531098497,0.297150836258,0.195884309423
2015-06-16,0.122273336213,0.0408851201221,0.421733683472,0.341226724406,0.0738811357869
2015-06-17,0.293200577746,0.190500802898,0.19619375656,0.150892174019,0.169212688776
2015-06-18,0.167552855364,0.329889551343,0.0142018529112,0.00722379845283,0.481131941929
2015-06-19,0.27180218272,0.0442541394982,0.339355398493,0.186525609053,0.158062670236
2015-06-20,0.249528937645,0.0923903310649,0.320401563653,0.326400782042,0.0112783855956
2015-06-23,0.0583729428943,0.512448939842,0.0745511083473,0.247131354652,0.107495654264
2015-06-24,0.247257223551,0.273463801518,0.102322595472,0.0825243650341,0.294432014425
2015-06-25,0.0293969544029,0.12493730655,0.326314461457,0.274964449124,0.244386828467
2015-06-26,0.307560196838,0.283708209638,0.142759191571,0.186200993723,0.07977140823
2015-06-27,0.0849034400097,0.207240253287,0.204714828026,0.215152788143,0.287988690535
2015-06-30,0.164873481477,0.12942439405,0.00157997685843,0.417010815735,0.28711133188
2015-07-01,0.0449057010456,0.262941333114,0.321462030388,0.209804949572,0.160885985881
2015-07-02,0.0913440982985,0.387848934061,0.159415504494,0.213997483647,0.1473939795
2015-07-03,0.27884405049,0.0973388835719,0.210152994377,0.191036090951,0.22262798061
2015-07-04,0.0410933431019,1.77207003571e-05,0.39009565334,0.201764940369,0.367028342489
2015-07-07,0.0877238112173,0.263380504148,0.123221861491,0.178810845925,0.346862977219
2015-07-08,0.287072333695,0.274212410026,0.0495970088256,0.28162215554,0.107496091914
2015-07-09,0.0908960872462,0.396646889701,0.293864488861,0.1466333556,0.0719591785914
2015-07-10,0.293193106346,0.166022958304,0.0741783823889,0.20987029302,0.256735259941
2015-07-11,0.0481001749336,0.153166286135,0.400014659775,0.269267885375,0.129450993782
2015-07-14,0.127107577843,0.207977757686,0.350004031098,0.234878475637,0.0800321577364
2015-07-15,0.158621237589,0.315118677527,0.199436708218,0.222872182571,0.103951194095
2015-07-16,0.249156436545,0.287954935168,0.2976274231,0.119488861398,0.04577234379
2015-07-17,0.248121893264,0.245044027376,0.0611222254929,0.22814397997,0.217567873897
2015-07-18,0.105106706791,0.249731438136,0.171021359177,0.197190375762,0.276950120133
2015-07-21,0.146493212305,0.0298302436475,0.325769013995,0.217153009222,0.280754520831
2015-07-22,0.0862986198036,0.573542869386,0.174030058756,0.00766122053488,0.158467231519
2015-07-23,0.172014994505,0.312328515394,0.193436967796,0.0628658638858,0.259353658419
2015-07-24,0.247990664514,0.363222079606,0.00114684353809,0.162328141373,0.225312270969
2015-07-25,0.173234445987,0.331226772884,0.152371935612,0.29368995874,0.0494768867769
2015-07-28,0.186073212565,0.157018631416,0.254435257199,0.182109306009,0.220363592811
2015-07-29,0.315076562213,0.154030232507,0.143539354575,0.162126448132,0.225227402573
2015-07-30,0.266495876465,0.264323059472,0.305561440056,0.00622556004916,0.157394063958
2015-07-31,0.292511414453,0.212528198517,0.146757709335,0.0891015283638,0.259101149332
2015-08-01,0.166989203298,0.186478737052,0.12453649985,0.302228694486,0.219766865315
2015-08-04,0.143287251563,0.296420275743,0.0854023154692,0.358640292082,0.116249865142
2015-08-05,0.263934910904,0.0117855549837,0.216681476604,0.458407070916,0.0491909865915
2015-08-06,0.386736095673,0.13146350713,0.0430075657223,0.104349869548,0.334442961926
2015-08-07,0.12863214019,0.161173632366,0.0638477552081,0.434886391689,0.211460080548
2015-08-08,0.237526874135,0.284048180633,0.201518405743,0.114937712779,0.16196882671
2015-08-11,0.209399907727,0.0194644797447,0.24409674327,0.28835146327,0.238687405989
2015-08-12,0.388095649334,0.0814518761578,0.0721159267827,0.134158273498,0.324178274227
2015-08-13,0.279231938058,0.276030419604,0.223058629754,0.136390909188,0.0852881033969
2015-08-14,0.250001947271,0.0098364165815,0.0582689689113,0.372969151749,0.308923515488
2015-08-15,0.230381324623,0.186536061299,0.189079095547,0.179072055386,0.214931463145
2015-08-18,0.26754690664,0.0468686630968,0.213662464267,0.236230726916,0.23569123908
2015-08-19,0.307492384473,0.216807862917,0.225763770088,0.0020553054295,0.247880677093
2015-08-20,0.245120233931,0.264835966834,0.222214127843,0.170078748163,0.0977509232277
2015-08-21,0.101986143936,0.206049788053,0.344479144384,0.347353236641,0.000131686985488
2015-08-22,0.141521219063,0.245439356436,0.448457131291,0.0211689838418,0.143413309368
2015-08-25,0.209289951528,0.247464772764,0.121494684578,0.300057793066,0.121692798064
2015-08-26,0.166202227721,0.227724603393,0.207197919365,0.105274773313,0.293600476208
2015-08-27,0.38504809574,0.0665941784056,0.289311967546,0.105484888845,0.153560869463
2015-08-28,0.207274532919,0.281008318379,0.181852166763,0.276261596592,0.053603385347
2015-08-29,0.136291689505,0.412655095801,0.0312662286351,0.314365581519,0.10542140454
2015-09-01,0.0914931612991,0.0466477424658,0.416110911609,0.413581049048,0.032167135578
2015-09-02,0.150389969233,0.239222527478,0.160927235016,0.208723870792,0.240736397481
2015-09-03,0.129659477386,0.290005759197,0.190721938138,0.310224323661,0.0793885016196
2015-09-04,0.226617206242,0.208543234307,0.222637070942,0.297279129653,0.0449233588555
2015-09-05,0.219942178091,0.129825579063,0.210241966199,0.248540837461,0.191449439187
2015-09-08,0.21642876268,0.255411918304,0.0104480534128,0.245783833368,0.271927432235
2015-09-09,0.240171611028,0.246272351096,0.15465890188,0.241349900335,0.117547235661
2015-09-10,0.263799417503,0.0200578659494,0.0341427061604,0.524105618401,0.157894391986
2015-09-11,0.0603055173288,0.253419696887,0.0229572740873,0.333912571923,0.329404939774
2015-09-12,0.179010340462,0.0498217587189,0.345465048133,0.165659091858,0.260043760828
2015-09-15,0.27059840813,0.119538711336,0.239470561854,0.256542850235,0.113849468445
2015-09-16,0.186471813137,0.152525849905,0.32477899976,0.172004784884,0.164218552313
2015-09-17,0.166287868954,0.320784140232,0.107625502736,0.13713893289,0.268163555188
2015-09-18,0.233993352009,0.196706651073,0.217181554369,0.182530749393,0.169587693155
2015-09-19,0.220930192456,0.0631562962958,0.276166640424,0.280983605621,0.158763265204
2015-09-22,0.107261494768,0.0661899245107,0.20349459697,0.343019184339,0.280034799412
2015-09-23,0.192289557704,0.263078190486,0.232297906818,0.0889998102508,0.223334534741
2015-09-24,0.186261687018,0.189528837463,0.208006121089,0.223273268905,0.192930085525
2015-09-25,0.0640655614714,0.428026005912,0.170904710526,0.23728416542,0.099719556671
2015-09-26,0.251433126677,0.000849696405586,0.385806525094,0.349522461708,0.0123881901154
2015-09-29,0.0546130927338,0.310893395534,0.0879732326966,0.222906132793,0.323614146242
2015-09-30,0.167711872625,0.214436873136,0.267570815986,0.208393808401,0.141886629853
2015-10-01,0.319326332981,0.234675661125,0.284663608546,0.106977596608,0.0543568007396
2015-10-02,0.231577671681,0.296774208261,0.265710241524,0.202144770708,0.00379310782538
2015-10-03,0.0518080270892,0.0800610118358,0.423153090168,0.240933507864,0.204044363043
2015-10-06,0.210310161953,0.148820278608,0.239178597302,0.265624108749,0.136066853389
2015-10-07,0.359810988956,0.0658340754426,0.08073370144,0.186484656198,0.307136577963
2015-10-08,0.114446921675,0.0890948056882,0.362522482119,0.119501342804,0.314434447714
2015-10-09,0.0862503567857,0.191980843373,0.440651018202,0.162565962986,0.118551818653
2015-10-10,0.10824553405,0.240386232788,0.256323016814,0.354023038921,0.0410221774263
2015-10-13,0.280485969381,0.100484983795,0.300732941533,0.0712009155302,0.247095189762
2015-10-14,0.297738347772,0.206661939494,0.135208279068,0.111394220815,0.248997212851
2015-10-15,0.333291631279,0.195644170914,0.218909830147,0.240233610246,0.0119207574142
2015-10-16,0.24534413758,0.215679400241,0.0805699746533,0.285336269895,0.173070217632
2015-10-17,0.30556490539,0.205877237171,0.124729352425,0.185288110044,0.17854039497
2015-10-20,0.248384148151,0.207285223425,0.0140088688627,0.470464717843,0.0598570417178
2015-10-21,0.15187629932,0.240652155632,0.0978760346582,0.360096372789,0.149499137601
2015-10-22,0.184600476255,0.0731840016945,0.152499167136,0.234902649354,0.354813705561
2015-10-23,0.0389560469292,0.185188371918,0.0197356841789,0.303996993268,0.452122903706
2015-10-24,0.0309867918104,0.453721884575,0.103839842099,0.341369143073,0.0700823384431
2015-10-27,0.159090144471,0.267458467452,0.217193318657,0.129127050868,0.227131018552
2015-10-28,0.119186751044,0.330401517976,0.179858230219,0.160300245831,0.210253254931
2015-10-29,0.49228175646,0.0537254349491,0.045962137036,0.320814935186,0.087215736369
2015-10-30,0.246691049085,0.496468564439,0.0360812956278,0.170306017343,0.0504530735051
2015-10-31,0.0326014269249,0.229968002846,0.065618634865,0.343615927293,0.328196008071
2015-11-03,0.390772370512,0.349710206223,0.136590163617,0.0505080628159,0.0724191968318
2015-11-04,0.277377056237,0.18407820716,0.2575816135,0.00575366488081,0.275209458222
2015-11-05,0.126244432406,0.400277237565,0.356413883762,0.0863397809628,0.0307246653043
2015-11-06,0.372940625197,0.0197433886186,0.33173028102,0.248623237079,0.0269624680845
2015-11-07,0.0883490714498,0.202496777565,0.0358303271365,0.115607076059,0.55771674779
2015-11-10,0.130093786841,0.110056579451,0.337955180899,0.321752169282,0.100142283528
2015-11-11,0.25247685863,0.0868535372518,0.2203481902,0.293049518153,0.147271895765
2015-11-12,0.060352128698,0.158056597938,0.391675041618,0.113302010634,0.276614221113
2015-11-13,0.0955148313205,0.10002217373,0.43238322693,0.349324315943,0.0227554520759
2015-11-14,0.0259761334213,0.228215343472,0.447068417995,0.185428658577,0.113311446535
2015-11-17,0.316450202012,0.106323571539,0.00680016871552,0.349469445706,0.220956612027
2015-11-18,0.514228484095,0.151765751719,0.22192809486,0.0702109371566,0.04186673217
2015-11-19,0.0634696262095,0.0823741294446,0.312025877094,0.330842098068,0.211288269184
2015-11-20,0.397778234409,0.423803046923,0.140650826483,0.00138383334503,0.0363840588404
2015-11-21,0.0436426982777,0.111338088903,0.0171323837391,0.412553849552,0.415332979528
2015-11-24,0.288098416449,0.290475469082,0.0888136575073,0.195938553807,0.136673903155
2015-11-25,0.297439676417,0.0975990738478,0.171632802826,0.281486863655,0.151841583255
2015-11-26,0.322023797776,0.348391588285,0.0250153275036,0.197715487375,0.106853799061
2015-11-27,0.215312487915,0.0251910308033,0.24419057556,0.304028820385,0.211277085337
2015-11-28,0.00355010183404,0.133287720018,0.351951028647,0.306746151263,0.204464998237
2015-12-01,0.237430227753,0.218914588491,0.259545002922,0.261399764414,0.0227104164193
2015-12-02,0.247278294574,0.141037675358,0.103162874269,0.112939701769,0.39558145403
2015-12-03,0.286006102772,0.141158424572,0.06505073817,0.338028131791,0.169756602695
2015-12-04,0.321113493585,0.149464588515,0.282502247272,0.239680750826,0.00723891980142
2015-12-05,0.0848283727874,0.271687511532,0.288079653176,0.212290106202,0.143114356302
2015-12-08,0.136457389098,0.271512321964,0.313783703847,0.195381013181,0.0828655719098
2015-12-09,0.269997429639,0.160062003094,0.199896890255,0.0126422858215,0.357401391191
2015-12-10,0.469648775962,0.0263132683699,0.157572097714,0.269124129598,0.0773417283561
2015-12-11,0.183884483345,0.210182664629,0.266032869725,0.0153578089582,0.324542173344
2015-12-12,0.0223060487553,0.42019223596,0.271722989262,0.0950036820355,0.190775043987
2015-12-15,0.00880949952431,0.250560454109,0.384497333529,0.286749633986,0.0693830788523
2015-12-16,0.231183762591,0.29430748229,0.154322444076,0.213381514359,0.106804796684
2015-12-17,0.236118408341,0.310913555813,0.0535571258462,0.324886709758,0.0745242002413
2015-12-18,0.237682657009,0.0871936293807,0.258943882881,0.297505240394,0.118674590336
2015-12-19,0.115358272856,0.201147797799,0.138423709537,0.214573420723,0.330496799085
2015-12-22,0.11830421373,0.0631192021624,0.335991627324,0.253761279321,0.228823677462
2015-12-23,0.256938803711,0.190072270767,0.275703990415,0.149523264207,0.127761670901
2015-12-24,0.195097784272,0.181467569082,0.0795422403922,0.285673818604,0.25821858765
2015-12-25,0.106650124191,0.230676150333,0.157589157003,0.185342714016,0.319741854457
2015-12-26,0.124383705444,0.0840023256399,0.463212616695,0.0580120922702,0.27038925995
2015-12-29,0.0512973088327,0.0988596956773,0.00189113524581,0.414435182623,0.433516677621
2015-12-30,0.320435282475,0.161945672731,0.156897670766,0.0758753977221,0.284845976305
2015-12-31,0.3180170229,0.243334581935,0.0404703921473,0.396433442116,0.00174456090062
2016-01-01,0.0530954374901,0.233072789419,0.214779064959,0.226297783478,0.272754924654
2016-01-02,0.216983989944,0.441745017652,0.143915101894,0.0756299196652,0.121725970845
2016-01-05,0.14565556999,0.390751827655,0.104177007097,0.268389975139,0.0910256201193
2016-01-06,0.356519339312,0.205963011585,0.0355371872308,0.320987572292,0.0809928895796
2016-01-07,0.0927798865452,0.135287562409,0.231492513983,0.338083501258,0.202356535805
2016-01-08,0.11129260486,0.211378549311,0.308248428873,0.317845023049,0.0512353939071
2016-01-09,0.0955501857993,0.15225187618,0.535319914369,0.18619439414,0.0306836295116
2016-01-12,0.0538505386405,0.0487879947566,0.354022894901,0.185821112526,0.357517459176
2016-01-13,0.195350288547,0.143119978119,0.273697658398,0.222449233431,0.165382841506
2016-01-14,0.115596495768,0.173592683766,0.240447353536,0.235752328665,0.234611138265
2016-01-15,0.201739991163,0.273690405552,0.220286614952,0.184304288686,0.119978699648
2016-01-16,0.215119087348,0.195277136427,0.0223136683603,0.239938454291,0.327351653574
2016-01-19,0.178717474353,0.0497816653669,0.347259167695,0.291469162393,0.132772530192
2016-01-20,0.316436181181,0.219895942409,0.245444288496,0.0121380689501,0.206085518964
2016-01-21,0.152773684318,0.136737572152,0.199944844545,0.100966677507,0.409577221477
2016-01-22,0.0516614774228,0.184351331485,0.18821186249,0.260596753779,0.315178574823
2016-01-23,0.15300159606,0.301559102027,0.204262386885,0.159950198182,0.181226716846
2016-01-26,0.0852994986731,0.335303593324,0.265308564532,0.0622721627345,0.251816180736
2016-01-27,0.293028564596,0.139456686588,0.303156787491,0.221584890533,0.0427730707924
2016-01-28,0.133401347519,0.304884617517,0.248896462409,0.0180328032306,0.294784769324
2016-01-29,0.167806465511,0.138144672428,0.373677931288,0.0122073715833,0.30816355919
2016-01-30,0.177470470819,0.259651641499,0.280920052823,0.18580065126,0.0961571835997
2016-02-02,0.2542452165,0.110264393688,0.326106434913,0.260404634425,0.0489793204745
2016-02-03,0.352393086134,0.111620094107,0.174579349305,0.0322627419464,0.329144728507
2016-02-04,0.385590639793,0.186153840952,0.388362872775,0.0110979835565,0.0287946629232
2016-02-05,0.142320271388,0.157803456135,0.0480135351524,0.351061744554,0.300800992771
2016-02-06,0.212338574578,0.505020540678,0.100170217654,0.031692456154,0.150778210935
2016-02-09,0.157043472088,0.261314297761,0.179247096206,0.0534445693922,0.348950564552
2016-02-10,0.178406395105,0.224675966116,0.301150304724,0.258851139321,0.0369161947338
2016-02-11,0.174772572327,0.204683215086,0.0411554898386,0.361783947236,0.217604775513
2016-02-12,0.3377103537,0.0897966804408,0.155550498245,0.309481923016,0.107460544598
2016-02-13,0.315630838489,0.233355431541,0.140279058526,0.174093420071,0.136641251373
2016-02-16,0.148444427436,0.262563852798,0.440503272351,0.116136420645,0.0323520267696
2016-02-17,0.277900267769,0.000855970335413,0.19325571157,0.238761669082,0.289226381243
2016-02-18,0.136687296485,0.363054201819,0.0213745804341,0.14610211823,0.332781803032
2016-02-19,0.132382279228,0.25014908413,0.0380765352997,0.325340643285,0.254051458057
2016-02-20,0.0484979842366,0.0310532102238,0.179004198189,0.508482853666,0.232961753685
2016-02-23,0.211428803505,0.435079301339,0.0191117264232,0.143266428738,0.191113739994
2016-02-24,0.0155039212855,0.416651788694,0.112760332131,0.0118269388172,0.443257019072
2016-02-25,0.0463170731159,0.2776143968,0.284058173675,0.0506735168179,0.341336839591
2016-02-26,0.255486401879,0.0292033154926,0.328094357804,0.0356544107387,0.351561514085
2016-02-27,0.337539525138,0.0883467686912,0.12149390238,0.366235889021,0.0863839147704
2016-03-01,0.193573749815,0.116376464995,0.237872331565,0.10196264647,0.350214807155
2016-03-02,0.0852410709161,0.118773426979,0.194305902357,0.247004950488,0.35467464926
2016-03-03,0.423280292675,0.252362227412,0.0358529042518,0.148154339746,0.140350235915
2016-03-04,0.248369092335,0.244806262704,0.19869464467,0.183572264323,0.124557735967
2016-03-05,0.120156601299,0.290595003714,0.0700100533882,0.0869692791713,0.432269062427
2016-03-08,0.23266037218,0.253185421727,0.245375629774,0.102816605681,0.165961970637
2016-03-09,0.0765860667311,0.230092990969,0.167024069763,0.246251037314,0.280045835223
2016-03-10,0.0808948429977,0.181998037296,0.156451459293,0.0428661193261,0.537789541088
2016-03-11,0.141343081899,0.294682292989,0.214132006871,0.253846074894,0.0959965433469
2016-03-12,0.239792527651,0.132681594408,0.408269227283,0.179776675564,0.0394799750939
2016-03-15,0.0244639440902,0.3747115797,0.19395928045,0.0487653540426,0.358099841717
2016-03-16,0.346441833148,0.0989986882018,0.0699616088522,0.21037753208,0.274220337718
2016-03-17,0.496195508742,0.168742698022,0.153789262703,0.0923804799281,0.0888920506051
2016-03-18,0.242467951956,0.248065188156,0.285819980635,0.181059000753,0.0425878785004
2016-03-19,0.171582344205,0.291378997252,0.200618130227,0.299869379441,0.0365511488755
2016-03-22,0.0697422583086,0.259216359014,0.339629712626,0.0150408003382,0.316370869713
2016-03-23,0.183774909326,0.308559192864,0.10577075342,0.169248863693,0.232646280696
2016-03-24,0.181254138593,0.133150218158,0.616537609283,0.0593833552387,0.00967467872752
2016-03-25,0.244722524513,0.173872584494,0.226246381865,0.278247033955,0.0769114751729
2016-03-26,0.180484310361,0.405071282561,0.193680985744,0.146279239709,0.0744841816255
2016-03-29,0.21654044592,0.0144156455697,0.26541843141,0.311190147895,0.192435329206
2016-03-30,0.266124303645,0.176568815441,0.0258400707024,0.261264726434,0.270202083778
2016-03-31,0.198506997252,0.287511898637,0.081460978176,0.33429315483,0.0982269711052
2016-04-01,0.00350278153427,0.285289468285,0.168771604135,0.392796024485,0.14964012156
2016-04-02,0.15953355152,0.149225192827,0.126967403018,0.498751908835,0.0655219438003
2016-04-05,0.120074312466,0.0322020536578,0.258240909266,0.540516451116,0.0489662734946
2016-04-06,0.125060423888,0.101304520248,0.158217762611,0.189813853718,0.425603439534
2016-04-07,0.105039065772,0.189044556123,0.274356172087,0.285061518815,0.146498687204
2016-04-08,0.191833328144,0.0800508213031,0.0602325740769,0.12986124627,0.538022030206
2016-04-09,0.150024208994,0.0972077634988,0.388247653699,0.026296558704,0.338223815104
2016-04-12,0.100482730776,0.181478936479,0.338511219886,0.272053814998,0.10747329786
2016-04-13,0.257301733468,0.122001722956,0.24091597458,0.228905832848,0.150874736149
2016-04-14,0.150500602313,0.359778397457,0.237242787964,0.185585879126,0.0668923331412
2016-04-15,0.341380545504,0.289194691649,0.132163834022,0.0154833916248,0.2217775372
2016-04-16,0.109548439618,0.0420441569928,0.00502264144,0.322569823286,0.520814938663
2016-04-19,0.091204135911,0.265252756465,0.290185521858,0.334930539326,0.0184270464398
2016-04-20,0.178659982982,0.372705204339,0.000330725557406,0.41055058326,0.0377535038609
2016-04-21,0.179365904374,0.223190046003,0.106765769661,0.122740082908,0.367938197054
2016-04-22,0.389726864509,0.0224500191222,0.200367355929,0.21598595717,0.171469803271
2016-04-23,0.00887373174245,0.249656343022,0.226499295089,0.325459403443,0.189511226703
2016-04-26,0.0804169584345,0.176768163503,0.216061970197,0.420513960477,0.106238947388
2016-04-27,0.214301605981,0.229251797021,0.101612720362,0.205485721833,0.249348154802
2016-04-28,0.0735643929666,0.28635551279,0.118289042138,0.28248619879,0.239304853315
2016-04-29,0.1680253807,0.240336661665,0.213596402506,0.143277513667,0.234764041463
2016-04-30,0.424742598248,0.192611782252,0.309506880267,0.0586335537568,0.0145051854764
2016-05-03,0.0290939895665,0.00766180813249,0.239225467046,0.448989261644,0.275029473611
2016-05-04,0.156420074731,0.322481706262,0.192163164376,0.32100369308,0.00793136155127
2016-05-05,0.0758029479357,0.10065702582,0.215566907874,0.31449323618,0.293479882191
2016-05-06,0.255601583435,0.0141672072751,0.698216300061,0.00775173081251,0.0242631784163
2016-05-07,0.175580822823,0.341105401164,0.218862204284,0.186825049842,0.0776265218876
2016-05-10,0.260238983913,0.190432499475,0.227667587813,0.113735054302,0.207925874497
2016-05-11,0.255854484972,0.255917563735,0.021446229372,0.35105322415,0.115728497771
2016-05-12,0.0385734748703,0.136063016578,0.170479170111,0.346851800441,0.308032538
2016-05-13,0.0898129023143,0.233682402198,0.375699919951,0.124802906251,0.176001869285
2016-05-14,0.0120216065513,0.45093207905,0.391540735637,0.0372342463811,0.108271332381
2016-05-17,0.10735563196,0.142784677576,0.152259516855,0.249467283274,0.348132890336
2016-05-18,0.405538905679,0.037989694737,0.134509481779,0.322405831606,0.0995560861991
2016-05-19,0.229335724264,0.229518622301,0.234311958794,0.0686800606705,0.23815363397
2016-05-20,0.137836680001,0.219180318478,0.240548262961,0.159573353504,0.242861385056
2016-05-21,0.244250559752,0.0201587748247,0.200874388596,0.179548571527,0.355167705301
2016-05-24,0.300523260724,0.313480502856,0.211356507062,0.152239318618,0.0224004107408
2016-05-25,0.181101153724,0.382749563844,0.0416620340545,0.115524059059,0.278963189318
2016-05-26,0.248281623202,0.235290454721,0.0771260809073,0.210252709173,0.229049131997
2016-05-27,0.243564322095,0.25603352472,0.175249523013,0.313201916496,0.011950713676
2016-05-28,0.253022101075,0.0167158250875,0.381954453967,0.249439781918,0.0988678379521
2016-05-31,0.311160434818,0.0966505756804,0.2033655537,0.182767838721,0.206055597081
2016-06-01,0.104723439353,0.249922255466,0.121978390079,0.25813080055,0.265245114553
2016-06-02,0.099158189539,0.131637827745,0.305076779279,0.172584248765,0.291542954672
2016-06-03,0.0188410549146,0.247038422206,0.385927972922,0.0762934221553,0.271899127802
2016-06-04,0.448510168077,0.0976172922072,0.38645716916,0.0297338850017,0.0376814855539
2016-06-07,0.292155116041,0.0768198457835,0.118120952921,0.376657187529,0.136246897725
2016-06-08,0.237678863476,0.147727208006,0.244293717753,0.0832978895538,0.287002321212
2016-06-09,0.257019436331,0.0010593252969,0.130986731831,0.177888145303,0.433046361238
2016-06-10,0.0866868387311,0.157901575803,0.250334451001,0.400090994548,0.104986139917
2016-06-11,0.228339503249,0.156541672458,0.260000597642,0.262218709653,0.092899516998
2016-06-14,0.336654626511,0.0224274539689,0.0396910518608,0.356713542492,0.244513325167
2016-06-15,0.0892163539274,0.227885017425,0.0073967070959,0.0535982517231,0.621903669829
2016-06-16,0.0762019015017,0.357413241208,0.293417135643,0.024427995118,0.248539726529
2016-06-17,0.175841147961,0.228167623883,0.16373829469,0.198268449321,0.233984484145
2016-06-18,0.321610238637,0.341894889878,0.00974950580417,0.181223313915,0.145522051765
2016-06-21,0.267097414827,0.183827754181,0.291961506686,0.252802744352,0.00431057995323
2016-06-22,0.357774512474,0.196037835306,0.214667239311,0.0448504468163,0.186669966093
2016-06-23,0.287844212302,0.189375071411,0.0799950690006,0.198095492281,0.244690155006
2016-06-24,0.00889932104737,0.0346557636077,0.158452885065,0.432148136167,0.365843894113
2016-06-25,0.0935411574705,0.339005026087,0.246729197983,0.300554782152,0.0201698363075
2016-06-28,0.488236729582,0.0748900706658,0.0300672233843,0.258483536572,0.148322439796
2016-06-29,0.135420659306,0.316107637902,0.207841278649,0.180533807844,0.160096616299
2016-06-30,0.313531666321,0.269442600451,0.256541731642,0.100784055442,0.0596999461438
2016-07-01,0.180238415151,0.161713839063,0.14866666801,0.247446654602,0.261934423174
2016-07-02,0.24430797804,0.452831788187,0.00415517367884,0.00876268861096,0.289942371484
2016-07-05,0.187048789024,0.395740584762,0.185784376271,0.117724380686,0.113701869257
2016-07-06,0.0581894085052,0.542103584138,0.225470178134,0.020439643047,0.153797186175
